YEAR,POINT_LON,POINT_LAT,POINT_BALANCE,ALTITUDE_CLIMATE,ELEVATION_DIFFERENCE,POINT_ELEVATION,RGIId,POINT_ID,ID,N_MONTHS,MONTHS,aspect,slope,t2m,tp,slhf,sshf,ssrd,fal,str
2014,-70.12961259,-33.57630346,-2.925,2519.76904296875,1330.5689570312502,3850.338,RGI60-17.13715,1,612,6,jan,4.559776306152344,0.5372689366340637,282.8271484375,0.0014208665816113353,-5482536.0,-7863194.0,31245780.0,0.1383911520242691,-12411857.0
2014,-70.12961259,-33.57630346,-2.925,2519.76904296875,1330.5689570312502,3850.338,RGI60-17.13715,1,612,6,feb,4.559776306152344,0.5372689366340637,280.15966796875,0.00206120521761477,-4576588.0,-7423090.0,29019156.0,0.1561565101146698,-12094026.0
2014,-70.13017634,-33.57677985,-8.778,2519.76904296875,1305.0019570312502,3824.771,RGI60-17.13715,2,613,6,aug,4.559776306152344,0.5372689366340637,266.448974609375,0.003419353161007166,-26627.0,333318.0,16853100.0,0.8347550630569458,-3681171.0
2014,-70.13017634,-33.57677985,-8.778,2519.76904296875,1305.0019570312502,3824.771,RGI60-17.13715,2,613,6,sep,4.559776306152344,0.5372689366340637,266.632568359375,0.006794064771384001,-90729.0,50826.0,19897660.0,0.856032133102417,-3208955.0
2014,-70.13017634,-33.57677985,-8.778,2519.76904296875,1305.0019570312502,3824.771,RGI60-17.13715,2,613,6,oct,4.559776306152344,0.5372689366340637,270.462890625,0.001559772645123303,-260082.0,61189.0,27735736.0,0.7553942799568176,-5378716.0
2014,-70.13017634,-33.57677985,-8.778,2519.76904296875,1305.0019570312502,3824.771,RGI60-17.13715,2,613,6,nov,4.559776306152344,0.5372689366340637,273.50634765625,0.0021988290827721357,-516358.0,-46734.0,31640040.0,0.6641491651535034,-6251248.0
2014,-70.13017634,-33.57677985,-8.778,2519.76904296875,1305.0019570312502,3824.771,RGI60-17.13715,2,613,6,dec,4.559776306152344,0.5372689366340637,279.467529296875,0.001225740066729486,-5583602.0,-2487158.0,32262236.0,0.3443659543991089,-8103368.0
2014,-70.13017634,-33.57677985,-8.778,2519.76904296875,1305.0019570312502,3824.771,RGI60-17.13715,2,613,6,jan,4.559776306152344,0.5372689366340637,282.8271484375,0.0014208665816113353,-5482536.0,-7863194.0,31245780.0,0.1383911520242691,-12411857.0
2014,-70.13017634,-33.57677985,-8.778,2519.76904296875,1305.0019570312502,3824.771,RGI60-17.13715,2,613,6,feb,4.559776306152344,0.5372689366340637,280.15966796875,0.00206120521761477,-4576588.0,-7423090.0,29019156.0,0.1561565101146698,-12094026.0
2014,-70.13242481,-33.57697086,-4.8,2519.76904296875,1283.19795703125,3802.967,RGI60-17.13715,3,614,6,aug,4.559776306152344,0.5372689366340637,266.448974609375,0.003419353161007166,-26627.0,333318.0,16853100.0,0.8347550630569458,-3681171.0
2014,-70.13242481,-33.57697086,-4.8,2519.76904296875,1283.19795703125,3802.967,RGI60-17.13715,3,614,6,sep,4.559776306152344,0.5372689366340637,266.632568359375,0.006794064771384001,-90729.0,50826.0,19897660.0,0.856032133102417,-3208955.0
2014,-70.13242481,-33.57697086,-4.8,2519.76904296875,1283.19795703125,3802.967,RGI60-17.13715,3,614,6,oct,4.559776306152344,0.5372689366340637,270.462890625,0.001559772645123303,-260082.0,61189.0,27735736.0,0.7553942799568176,-5378716.0
2014,-70.13242481,-33.57697086,-4.8,2519.76904296875,1283.19795703125,3802.967,RGI60-17.13715,3,614,6,nov,4.559776306152344,0.5372689366340637,273.50634765625,0.0021988290827721357,-516358.0,-46734.0,31640040.0,0.6641491651535034,-6251248.0
2014,-70.13242481,-33.57697086,-4.8,2519.76904296875,1283.19795703125,3802.967,RGI60-17.13715,3,614,6,dec,4.559776306152344,0.5372689366340637,279.467529296875,0.001225740066729486,-5583602.0,-2487158.0,32262236.0,0.3443659543991089,-8103368.0
2014,-70.13242481,-33.57697086,-4.8,2519.76904296875,1283.19795703125,3802.967,RGI60-17.13715,3,614,6,jan,4.559776306152344,0.5372689366340637,282.8271484375,0.0014208665816113353,-5482536.0,-7863194.0,31245780.0,0.1383911520242691,-12411857.0
2014,-70.13242481,-33.57697086,-4.8,2519.76904296875,1283.19795703125,3802.967,RGI60-17.13715,3,614,6,feb,4.559776306152344,0.5372689366340637,280.15966796875,0.00206120521761477,-4576588.0,-7423090.0,29019156.0,0.1561565101146698,-12094026.0
2014,-70.13148002,-33.57740766,-5.72,2519.76904296875,1266.5799570312502,3786.349,RGI60-17.13715,4,615,6,aug,4.559776306152344,0.5372689366340637,266.448974609375,0.003419353161007166,-26627.0,333318.0,16853100.0,0.8347550630569458,-3681171.0
2014,-70.13148002,-33.57740766,-5.72,2519.76904296875,1266.5799570312502,3786.349,RGI60-17.13715,4,615,6,sep,4.559776306152344,0.5372689366340637,266.632568359375,0.006794064771384001,-90729.0,50826.0,19897660.0,0.856032133102417,-3208955.0
2014,-70.13148002,-33.57740766,-5.72,2519.76904296875,1266.5799570312502,3786.349,RGI60-17.13715,4,615,6,oct,4.559776306152344,0.5372689366340637,270.462890625,0.001559772645123303,-260082.0,61189.0,27735736.0,0.7553942799568176,-5378716.0
2014,-70.13148002,-33.57740766,-5.72,2519.76904296875,1266.5799570312502,3786.349,RGI60-17.13715,4,615,6,nov,4.559776306152344,0.5372689366340637,273.50634765625,0.0021988290827721357,-516358.0,-46734.0,31640040.0,0.6641491651535034,-6251248.0
2014,-70.13148002,-33.57740766,-5.72,2519.76904296875,1266.5799570312502,3786.349,RGI60-17.13715,4,615,6,dec,4.559776306152344,0.5372689366340637,279.467529296875,0.001225740066729486,-5583602.0,-2487158.0,32262236.0,0.3443659543991089,-8103368.0
2014,-70.13148002,-33.57740766,-5.72,2519.76904296875,1266.5799570312502,3786.349,RGI60-17.13715,4,615,6,jan,4.559776306152344,0.5372689366340637,282.8271484375,0.0014208665816113353,-5482536.0,-7863194.0,31245780.0,0.1383911520242691,-12411857.0
2014,-70.13148002,-33.57740766,-5.72,2519.76904296875,1266.5799570312502,3786.349,RGI60-17.13715,4,615,6,feb,4.559776306152344,0.5372689366340637,280.15966796875,0.00206120521761477,-4576588.0,-7423090.0,29019156.0,0.1561565101146698,-12094026.0
2014,-70.13173303,-33.57826136,-4.396,2519.76904296875,1241.67495703125,3761.444,RGI60-17.13715,5,616,6,aug,4.559776306152344,0.5372689366340637,266.448974609375,0.003419353161007166,-26627.0,333318.0,16853100.0,0.8347550630569458,-3681171.0
2014,-70.13173303,-33.57826136,-4.396,2519.76904296875,1241.67495703125,3761.444,RGI60-17.13715,5,616,6,sep,4.559776306152344,0.5372689366340637,266.632568359375,0.006794064771384001,-90729.0,50826.0,19897660.0,0.856032133102417,-3208955.0
2014,-70.13173303,-33.57826136,-4.396,2519.76904296875,1241.67495703125,3761.444,RGI60-17.13715,5,616,6,oct,4.559776306152344,0.5372689366340637,270.462890625,0.001559772645123303,-260082.0,61189.0,27735736.0,0.7553942799568176,-5378716.0
2014,-70.13173303,-33.57826136,-4.396,2519.76904296875,1241.67495703125,3761.444,RGI60-17.13715,5,616,6,nov,4.559776306152344,0.5372689366340637,273.50634765625,0.0021988290827721357,-516358.0,-46734.0,31640040.0,0.6641491651535034,-6251248.0
2014,-70.13173303,-33.57826136,-4.396,2519.76904296875,1241.67495703125,3761.444,RGI60-17.13715,5,616,6,dec,4.559776306152344,0.5372689366340637,279.467529296875,0.001225740066729486,-5583602.0,-2487158.0,32262236.0,0.3443659543991089,-8103368.0
2014,-70.13173303,-33.57826136,-4.396,2519.76904296875,1241.67495703125,3761.444,RGI60-17.13715,5,616,6,jan,4.559776306152344,0.5372689366340637,282.8271484375,0.0014208665816113353,-5482536.0,-7863194.0,31245780.0,0.1383911520242691,-12411857.0
2014,-70.13173303,-33.57826136,-4.396,2519.76904296875,1241.67495703125,3761.444,RGI60-17.13715,5,616,6,feb,4.559776306152344,0.5372689366340637,280.15966796875,0.00206120521761477,-4576588.0,-7423090.0,29019156.0,0.1561565101146698,-12094026.0
2014,-70.13246143,-33.57830448,-5.675,2519.76904296875,1243.01195703125,3762.781,RGI60-17.13715,6,617,6,aug,4.559776306152344,0.5372689366340637,266.448974609375,0.003419353161007166,-26627.0,333318.0,16853100.0,0.8347550630569458,-3681171.0
2014,-70.13246143,-33.57830448,-5.675,2519.76904296875,1243.01195703125,3762.781,RGI60-17.13715,6,617,6,sep,4.559776306152344,0.5372689366340637,266.632568359375,0.006794064771384001,-90729.0,50826.0,19897660.0,0.856032133102417,-3208955.0
2014,-70.13246143,-33.57830448,-5.675,2519.76904296875,1243.01195703125,3762.781,RGI60-17.13715,6,617,6,oct,4.559776306152344,0.5372689366340637,270.462890625,0.001559772645123303,-260082.0,61189.0,27735736.0,0.7553942799568176,-5378716.0
2014,-70.13246143,-33.57830448,-5.675,2519.76904296875,1243.01195703125,3762.781,RGI60-17.13715,6,617,6,nov,4.559776306152344,0.5372689366340637,273.50634765625,0.0021988290827721357,-516358.0,-46734.0,31640040.0,0.6641491651535034,-6251248.0
2014,-70.13246143,-33.57830448,-5.675,2519.76904296875,1243.01195703125,3762.781,RGI60-17.13715,6,617,6,dec,4.559776306152344,0.5372689366340637,279.467529296875,0.001225740066729486,-5583602.0,-2487158.0,32262236.0,0.3443659543991089,-8103368.0
2014,-70.13246143,-33.57830448,-5.675,2519.76904296875,1243.01195703125,3762.781,RGI60-17.13715,6,617,6,jan,4.559776306152344,0.5372689366340637,282.8271484375,0.0014208665816113353,-5482536.0,-7863194.0,31245780.0,0.1383911520242691,-12411857.0
2014,-70.13246143,-33.57830448,-5.675,2519.76904296875,1243.01195703125,3762.781,RGI60-17.13715,6,617,6,feb,4.559776306152344,0.5372689366340637,280.15966796875,0.00206120521761477,-4576588.0,-7423090.0,29019156.0,0.1561565101146698,-12094026.0
2014,-70.1343336,-33.58006845,-11.627,2519.76904296875,1227.02795703125,3746.797,RGI60-17.13715,7,618,6,aug,4.559776306152344,0.5372689366340637,266.448974609375,0.003419353161007166,-26627.0,333318.0,16853100.0,0.8347550630569458,-3681171.0
2014,-70.1343336,-33.58006845,-11.627,2519.76904296875,1227.02795703125,3746.797,RGI60-17.13715,7,618,6,sep,4.559776306152344,0.5372689366340637,266.632568359375,0.006794064771384001,-90729.0,50826.0,19897660.0,0.856032133102417,-3208955.0
2014,-70.1343336,-33.58006845,-11.627,2519.76904296875,1227.02795703125,3746.797,RGI60-17.13715,7,618,6,oct,4.559776306152344,0.5372689366340637,270.462890625,0.001559772645123303,-260082.0,61189.0,27735736.0,0.7553942799568176,-5378716.0
2014,-70.1343336,-33.58006845,-11.627,2519.76904296875,1227.02795703125,3746.797,RGI60-17.13715,7,618,6,nov,4.559776306152344,0.5372689366340637,273.50634765625,0.0021988290827721357,-516358.0,-46734.0,31640040.0,0.6641491651535034,-6251248.0
2014,-70.1343336,-33.58006845,-11.627,2519.76904296875,1227.02795703125,3746.797,RGI60-17.13715,7,618,6,dec,4.559776306152344,0.5372689366340637,279.467529296875,0.001225740066729486,-5583602.0,-2487158.0,32262236.0,0.3443659543991089,-8103368.0
2014,-70.1343336,-33.58006845,-11.627,2519.76904296875,1227.02795703125,3746.797,RGI60-17.13715,7,618,6,jan,4.559776306152344,0.5372689366340637,282.8271484375,0.0014208665816113353,-5482536.0,-7863194.0,31245780.0,0.1383911520242691,-12411857.0
2014,-70.1343336,-33.58006845,-11.627,2519.76904296875,1227.02795703125,3746.797,RGI60-17.13715,7,618,6,feb,4.559776306152344,0.5372689366340637,280.15966796875,0.00206120521761477,-4576588.0,-7423090.0,29019156.0,0.1561565101146698,-12094026.0
2014,-70.13378036,-33.580354,-7.148,2519.76904296875,1208.71995703125,3728.489,RGI60-17.13715,8,619,6,aug,4.559776306152344,0.5372689366340637,266.448974609375,0.003419353161007166,-26627.0,333318.0,16853100.0,0.8347550630569458,-3681171.0
2014,-70.13378036,-33.580354,-7.148,2519.76904296875,1208.71995703125,3728.489,RGI60-17.13715,8,619,6,sep,4.559776306152344,0.5372689366340637,266.632568359375,0.006794064771384001,-90729.0,50826.0,19897660.0,0.856032133102417,-3208955.0
2014,-70.13378036,-33.580354,-7.148,2519.76904296875,1208.71995703125,3728.489,RGI60-17.13715,8,619,6,oct,4.559776306152344,0.5372689366340637,270.462890625,0.001559772645123303,-260082.0,61189.0,27735736.0,0.7553942799568176,-5378716.0
